ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code
vmZ-bgnM5B76NUpegAjy1g,Hotbird,4.5,131,,,False,"Sandwiches, Chicken Shop, Burgers","sandwiches, chickenshop, burgers",37.7768004184036,-122.416263845447,US,CA,San Francisco,94103
pgjbSwK_8DH2o_zQsr3dRQ,AshYan's Lu Ruo Fan,5.0,4,,,False,"Taiwanese, Food Delivery Services","taiwanese, fooddeliveryservices",37.77713,-122.41964,US,CA,San Francisco,
KA-P3d2NcbJy5SQN-vCzPA,Aria Korean Street Food,4.0,891,$$,"['pickup', 'delivery']",False,"Korean, Tapas/Small Plates, Chicken Shop","korean, tapasmallplates, chickenshop",37.78655,-122.41795,US,CA,San Francisco,94109
kFgjHGp-cTUK5uPaSJOORA,Souvla,4.0,1418,$$,['delivery'],False,"Greek, Mediterranean","greek, mediterranean",37.77643,-122.425,US,CA,San Francisco,94102
sk2OH92GwQjFKbguoFWHSw,Uncle Tito,4.0,1,,,False,Filipino,filipino,37.776902,-122.415244,US,CA,San Francisco,94103
GmHNkpAaypi9jclaLI7sDQ,Fermentation Lab,4.5,292,$$,"['pickup', 'delivery']",False,Gastropubs,gastropubs,37.77852,-122.41561,US,CA,San Francisco,94102
kvrQecqdGvnuVICMstZJmA,Dumpling Home,4.5,96,,"['pickup', 'delivery']",False,"Dim Sum, Noodles, Asian Fusion","dimsum, noodles, asianfusion",37.77571,-122.42257,US,CA,San Francisco,94102
lJAGnYzku5zSaLnQ_T6_GQ,Brenda's French Soul Food,4.0,11058,$$,['delivery'],False,"Breakfast & Brunch, Southern, Cajun/Creole","breakfast_brunch, southern, cajun",37.7829016035273,-122.419043442957,US,CA,San Francisco,94102
AMhxom9yhQjTkFRMTKk_IA,WingSlut,4.5,11,,,False,"Chicken Wings, Fast Food, Asian Fusion","chicken_wings, hotdogs, asianfusion",37.776775,-122.416414,US,CA,San Francisco,94103
__V4jzP3SNrg3_n0QoDmcQ,Beyond Burma,4.0,98,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Burmese, Indonesian, Noodles","burmese, indonesian, noodles",37.78784,-122.413565,US,CA,San Francisco,94109
lbZj8kCKlfZm3BmvPxzXvA,ChiliCali,5.0,18,,,False,"Pop-Up Restaurants, Caterers, Indonesian","popuprestaurants, catering, indonesian",37.7770186,-122.416524,US,CA,San Francisco,94103
XVPiXV_TPivnr9szB5kc-A,Birdsong,4.5,274,$$$$,,False,American (New),newamerican,37.7793175,-122.4105235,US,CA,San Francisco,94103
d11DpeZN_2CBkaKGkEsKsw,HoM Korean Kitchen,4.0,62,,"['pickup', 'delivery']",False,Korean,korean,37.78095,-122.41453,US,CA,San Francisco,94102
Edjd2Z4Tr1XYy6yq6jMM2w,Papito Hayes,4.0,748,$$,['delivery'],False,Mexican,mexican,37.776635,-122.423396,US,CA,San Francisco,94102
wCf2GGyEOkaSFE0xCYpgOA,Hai Ky Noodles,4.5,980,$$,['delivery'],False,"Chinese, Vietnamese, Noodles","chinese, vietnamese, noodles",37.7840538024902,-122.417953491211,US,CA,San Francisco,94109
pxhNGH0mL_WHMAU4m3tB8A,Arepas En Bici,4.5,35,,,False,"Venezuelan, Personal Chefs, Caterers","venezuelan, personalchefs, catering",37.787152,-122.416361,US,CA,San Francisco,94109
H76UbTvcepqyQ7ZufDkJow,Akna,5.0,21,,,False,"Mexican, Pop-Up Restaurants","mexican, popuprestaurants",37.777726,-122.422991,US,CA,San Francisco,94102
dY0Mc_PHH6nLENvWmVtwxQ,Daeho Kalbijjim & Beef Soup,4.5,891,$$,"['pickup', 'delivery']",False,"Korean, Soup, Noodles","korean, soup, noodles",37.78601,-122.42858,US,CA,San Francisco,94115
iyo3pjuRb7mTpaDwXnAzuQ,Square Pie Guys,4.5,351,$$,"['pickup', 'delivery']",False,Pizza,pizza,37.779479,-122.4103136,US,CA,San Francisco,94103
G3nORz3a6ZnHkOwc7xppdw,Lucky Pig,4.0,188,$$,"['pickup', 'delivery']",False,Korean,korean,37.78509974066,-122.417556957263,US,CA,San Francisco,94109
hqQoVK0vadOX7_4gN1sh3g,Saigon Sandwich,4.5,3364,$,['delivery'],False,"Vietnamese, Sandwiches","vietnamese, sandwiches",37.7831519576568,-122.417318022037,US,CA,San Francisco,94102
kqk5BoCJU59MC9fH0IB4wQ,Kin Khao,4.0,2138,$$,['delivery'],False,Thai,thai,37.7852278803726,-122.409348137336,US,CA,San Francisco,94102
vLNzJX1ctfP4NNESCFOeGw,Son & Garden,4.5,91,,['delivery'],False,American (New),newamerican,37.783387,-122.419016,US,CA,San Francisco,94109
lQv-kAI-ZOMPSJj909I1JQ,Sunset Slurps,4.5,29,,,False,"Vietnamese, Noodles, Soup","vietnamese, noodles, soup",37.773658,-122.416093,US,CA,San Francisco,94103
6KASBgDLNL7tYGj3Z-I1JQ,Mela Tandoori Kitchen,4.0,592,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Indian, Pakistani, Halal","indpak, pakistani, halal",37.7811951935291,-122.419438585639,US,CA,San Francisco,94102
HzUyYVeHHbBsB5s2CsPHTg,Matko,4.5,19,,"['pickup', 'delivery']",False,"Korean, Fast Food","korean, hotdogs",37.77702,-122.41652,US,CA,San Francisco,94103
feufnVt4k_t2eJakDU1bAw,Pläj Scandinavian Restaurant & Bar,4.0,674,$$$,,False,"Scandinavian, Bars","scandinavian, bars",37.7787285,-122.4222183,US,CA,San Francisco,94102
2TEUeYh5f4YOW_s1TZ_daQ,Poké Bar,4.0,216,$$,,False,"Asian Fusion, Hawaiian, Poke","asianfusion, hawaiian, poke",37.776435349214,-122.417017556727,US,CA,San Francisco,94103
NIxLwW9mdYegtqhxmXjoaQ,Sunset Squares Pizza,3.5,12,,,False,Pizza,pizza,37.776902,-122.415244,US,CA,San Francisco,94103
KkAVX3Wb7E3lP5F_f_8pXg,Liholiho Yacht Club,4.5,2442,$$$,['delivery'],False,"Bars, American (New), Seafood","bars, newamerican, seafood",37.78818,-122.41458,US,CA,San Francisco,94109
Xdx2_n3nk9Td_aSe7E5ARQ,Rich Table,4.0,1243,$$$,['delivery'],False,"American (New), Cocktail Bars, Wine Bars","newamerican, cocktailbars, wine_bars",37.77485,-122.42284,US,CA,San Francisco,94102
yD9-WrXijc_grVmi_zkCfQ,Hinata,4.5,560,$$$$,['restaurant_reservation'],False,"Sushi Bars, Japanese","sushi, japanese",37.78324,-122.42048,US,CA,San Francisco,94109
L5BYUnIYHKZOlQz8VxmCNQ,Mac Attack,4.5,13,,"['pickup', 'delivery']",False,American (Traditional),tradamerican,37.774818,-122.410742,US,CA,San Francisco,94103
UdRV_X0aah6c2_LLbB8dGg,Yama-chan,4.0,98,$,['delivery'],False,Japanese,japanese,37.785275,-122.429119,US,CA,San Francisco,94115
fFhikWtYzlrgTmekKsf5yg,Manila Bowl,4.0,120,$$,"['pickup', 'delivery']",False,Filipino,filipino,37.77674,-122.41636,US,CA,San Francisco,94103
kPRMsrxQhRC4NMX8Mord_A,Miss SaiGon,4.0,1143,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,Vietnamese,vietnamese,37.7807121276855,-122.408767700195,US,CA,San Francisco,94103
eLIwYQUopMYNQTiWVILuYA,Califorrito,5.0,4,,"['pickup', 'delivery']",False,Mexican,mexican,37.776406,-122.421519,US,CA,San Francisco,94102
nJziHiIt86OGqKQQFHd9jg,Jin Mi Korean Cuisine,4.0,465,$$,"['pickup', 'delivery']",False,"Korean, Soup, Noodles","korean, soup, noodles",37.78162,-122.41682,US,CA,San Francisco,94102
XhJ6ZYagcWNHpJ1H1KvNlQ,a Mano,4.0,965,$$,['delivery'],False,"Italian, Cocktail Bars, Pizza","italian, cocktailbars, pizza",37.776963880538,-122.423868469312,US,CA,San Francisco,94102
2H4HtGBwT8KRfUuWmE3uAg,Bota Tapas & Paella Bar,4.0,287,$$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Spanish, Seafood, Tapas/Small Plates","spanish, seafood, tapasmallplates",37.786985807903,-122.411396958251,US,CA,San Francisco,94102
GjIO1jUDyaRwV0nS7WfQ7Q,Bellota,4.0,644,$$$,['delivery'],False,"Spanish, Seafood, Tapas Bars","spanish, seafood, tapas",37.772,-122.40526,US,CA,San Francisco,94103
t2sNw0Uzhs7iu7KO4bt8ug,Tortellino,4.5,32,$$,"['pickup', 'delivery']",False,"Italian, Pasta Shops, Cooking Classes","italian, pastashops, cookingclasses",37.776785,-122.4166,US,CA,San Francisco,94103
lqTCGG1LgzO1odQZbHHITw,Hetchy's Hots,4.5,62,,"['pickup', 'delivery']",False,"Chicken Shop, Sandwiches","chickenshop, sandwiches",37.779459,-122.410326,US,CA,San Francisco,94103
c9VZtF34xQBdazi8k-YIMA,The Italian Homemade Company,4.0,201,$$,"['pickup', 'delivery']",False,Italian,italian,37.774414,-122.420937,US,CA,San Francisco,94102
kiRsScNQs_UdDV6jPyeCWg,Petit Crenn,4.0,436,$$$$,,False,French,french,37.7762604,-122.4264908,US,CA,San Francisco,94102
O2y-CyIsJz8f_6f-MJuKIA,Chambers,4.0,979,$$,"['pickup', 'delivery']",False,"American (New), Bars","newamerican, bars",37.7831646,-122.4179174,US,CA,San Francisco,94109
oqsu3pKpgRMGHj9QItsx0A,Zuni Café,4.0,2760,$$$,['delivery'],False,"Italian, French","italian, french",37.7734826,-122.4216396,US,CA,San Francisco,94102
2hSZgn-Ns4MPQ-UZvUOvJQ,Falafel Boy,4.5,13,,"['pickup', 'delivery']",False,Falafel,falafel,37.775344,-122.426229,US,CA,San Francisco,94102
SG2-29u7Uw1VR9e1xCAT5w,Maison Danel,4.0,119,$$$,,False,"Tea Rooms, French, Bakeries","tea, french, bakeries",37.786602,-122.41964,US,CA,San Francisco,94109
cZ1D-Cb2uyDJXik2nFiN0w,Tú Lan,4.0,815,$,"['pickup', 'delivery']",False,"Vietnamese, Seafood, Noodles","vietnamese, seafood, noodles",37.7818811498491,-122.410135446503,US,CA,San Francisco,94103
7dHj1XDVA_7AYXTfp5i-BQ,MOMO noodle,4.0,75,$$,"['delivery', 'pickup']",False,"Noodles, Food Trucks, Szechuan","noodles, foodtrucks, szechuan",37.791053771972656,-122.40193176269531,US,CA,San Francisco,94104
kn782Mw92uchlBI2CyosOQ,Tokyo Hot Chicken San Francisco,4.0,24,,"['delivery', 'pickup']",False,Chicken Shop,chickenshop,37.792886,-122.397979,US,CA,San Francisco,94111
T7yx68dDBG33VJXXks5Fhw,YUBU By The Shota,4.5,53,,"['delivery', 'pickup']",False,"Japanese, Sushi Bars","japanese, sushi",37.79143,-122.401056,US,CA,San Francisco,94104
WOVHQYzSAdyXYOiYDTmujQ,The Bird,4.0,1923,$,['delivery'],False,"Chicken Shop, Sandwiches","chickenshop, sandwiches",37.78724,-122.39995,US,CA,San Francisco,94105
0FpTfyn_QiG7e6cjPjxKqQ,HI City,4.0,50,$$,"['delivery', 'pickup']",False,"Hawaiian, Poke, Filipino","hawaiian, poke, filipino",37.79139,-122.4013,US,CA,San Francisco,94104
ykvr3ib1gHQHI4tznSn8iA,Wayfare Tavern,4.0,3944,$$$,"['delivery', 'pickup']",False,American (Traditional),tradamerican,37.794169,-122.402359,US,CA,San Francisco,94111
BNiAdGR9pvgJvX5R1o_kkQ,Curry Up Now Food Truck,4.0,930,$,['delivery'],False,"Food Trucks, Indian","foodtrucks, indpak",37.79093,-122.40164,US,CA,San Francisco,94104
IRD_9JUjR-06zztisuTdAA,Akiko's Restaurant,4.0,1906,$$$,['delivery'],False,"Sushi Bars, Japanese","sushi, japanese",37.790582,-122.404653,US,CA,San Francisco,94108
5D--FJXQHdC3kZWYm2GREg,Barcha,4.0,500,$$,"['delivery', 'pickup']",False,"Mediterranean, Tapas/Small Plates","mediterranean, tapasmallplates",37.7909966558218,-122.397482693195,US,CA,San Francisco,94105
_BDoTBI2YlyUaWFOXBEF8Q,Sababa,4.5,340,$$,"['delivery', 'pickup']",False,"Mediterranean, Middle Eastern, Greek","mediterranean, mideastern, greek",37.7911832391356,-122.404289804399,US,CA,San Francisco,94108
_oZ8X3onXs6TRgHBewJdYg,Sababa,4.5,17,,,False,"Middle Eastern, Falafel","mideastern, falafel",37.78930878452172,-122.399772869011,US,CA,San Francisco,94105
agUov63fwIufCj8t6pCivg,Pushkin,4.5,201,$,"['delivery', 'pickup']",False,"Russian, Ukrainian, Soup","russian, ukrainian, soup",37.791338,-122.403632,US,CA,San Francisco,94104
7qK2Gwu0afQMtYFSJvvCqQ,Muracci's Japanese Curry & Grill,4.0,1735,$$,['pickup'],False,Japanese Curry,japacurry,37.791036,-122.404233,US,CA,San Francisco,94108
kBEo83SItZwTVZFYBUnJbA,iKU Sushi,4.0,94,$,"['delivery', 'pickup']",False,Sushi Bars,sushi,37.79026,-122.40205,US,CA,San Francisco,94104
MXy-YMQCWpBJf92HFRhGhw,Per Diem,4.0,787,$$,['delivery'],False,"American (New), Cocktail Bars","newamerican, cocktailbars",37.790041,-122.401275,US,CA,San Francisco,94104
Tf14DLc_VlebmUtptENxhw,Shlap Muan by Braised + Bread,4.5,128,$$,"['delivery', 'pickup']",False,"Cambodian, Asian Fusion, Chicken Wings","cambodian, asianfusion, chicken_wings",37.7891276,-122.4029268,US,CA,San Francisco,94104
Wd5ho0_FKk9n7uV8pSCYIg,Barbacco,4.0,1622,$$,"['pickup', 'delivery']",False,"Italian, Bars","italian, bars",37.7935921194034,-122.399338591436,US,CA,San Francisco,94111
ZNj4xwodItEfFofNYxMEhw,The Shota,5.0,165,$$$$,['delivery'],False,"Japanese, Sushi Bars","japanese, sushi",37.79142,-122.40103,US,CA,San Francisco,94104
UqTdHGPBx730m5D51EOI6Q,Rooster & Rice,4.0,345,$$,"['delivery', 'pickup']",False,Thai,thai,37.78923,-122.40404,US,CA,San Francisco,94108
1pq5mmp71nXWBK_jG9VxHg,Golden Star Vietnamese Restaurant,4.0,1233,$,['delivery'],False,"Vietnamese, Noodles, Soup","vietnamese, noodles, soup",37.7945505827665,-122.405742555857,US,CA,San Francisco,94108
XwN8iZohq2qkfM0rPqzDOQ,Uno Dos Tacos,4.0,792,$,"['delivery', 'pickup']",False,"Mexican, Bars, Salad","mexican, bars, salad",37.7891126754314,-122.400815612269,US,CA,San Francisco,94105
mfD5wlWS6tY92FJHDcBwJA,Bouche,4.5,786,$$$,"['delivery', 'pickup']",False,French,french,37.790254,-122.407361268997,US,CA,San Francisco,94108
Z_X0WvSmh9DUxBD9xhet9Q,Sam Wo Restaurant,4.0,1082,$,"['pickup', 'delivery']",False,Chinese,chinese,37.7942543029785,-122.405113220215,US,CA,San Francisco,94108
9Irn4OeTU8mj_BQ2HFQaww,The Vault Garden,4.0,130,$$$,['delivery'],False,"American (Traditional), Cocktail Bars","tradamerican, cocktailbars",37.79226,-122.40348,US,CA,San Francisco,94104
XWGSjN82azh6Op-tG4659Q,Luke's Lobster SoMa,3.5,422,$$,"['delivery', 'pickup']",False,Seafood,seafood,37.7880152,-122.4000381,US,CA,San Francisco,94105
fx_P3Mw4IPmpjH9RalImNQ,Tin Cactus,4.5,22,,,False,Mexican,mexican,37.791497,-122.4036872,US,CA,San Francisco,94104
aINJgFdqCjILgZdsVttnug,Kingbob,4.0,7,,['delivery'],False,Korean,korean,37.79442,-122.40386,US,CA,San Francisco,94111
ztL8KI0ed0snCiK88ZUfNw,Perbacco,4.0,2034,$$$,"['delivery', 'pickup']",False,"Italian, Bars","italian, bars",37.7934543812786,-122.399336635582,US,CA,San Francisco,94111
bvdEOVmFuWUV0sAALc_-zw,Harborview Restaurant & Bar,4.0,473,,"['delivery', 'restaurant_reservation', 'pickup']",False,"Chinese, Lounges, Seafood","chinese, lounges, seafood",37.794959,-122.395663,US,CA,San Francisco,94111
-h3g7n0ZUDcp8fcp_ffj3Q,Bini's Kitchen,4.5,222,$,"['pickup', 'delivery']",False,"Himalayan/Nepalese, Food Stands","himalayan, foodstands",37.7885210112459,-122.4027029875,US,CA,San Francisco,94104
WxxE5kE8omgQhJE8sWIvmA,Tadich Grill,4.0,2435,$$$,['delivery'],False,"Seafood, American (Traditional)","seafood, tradamerican",37.793431560349,-122.399468217791,US,CA,San Francisco,94111
if7l8HVMz7kmW0tG9l2LQA,E&O Kitchen and Bar,4.0,1070,$$,['delivery'],False,"Asian Fusion, Venues & Event Spaces","asianfusion, venues",37.789719,-122.405846,US,CA,San Francisco,94108
5I3fM8fRdkJdKL-_BJ1qvw,Michael Mina San Francisco,4.0,1233,$$$,"['delivery', 'pickup']",False,"Middle Eastern, Cocktail Bars, Wine Bars","mideastern, cocktailbars, wine_bars",37.7934609,-122.3996416,US,CA,San Francisco,94111
NFpgg-5mP8Zto_yrrz_a4g,The Treasury,4.0,159,$$,['delivery'],False,"Cocktail Bars, American (Traditional)","cocktailbars, tradamerican",37.7912937,-122.4010389,US,CA,San Francisco,94104
rMuLW1qVB-deU5NStYerWA,Sushirrito,4.0,1535,$$,"['delivery', 'pickup']",False,"Japanese, Sushi Bars, Asian Fusion","japanese, sushi, asianfusion",37.7902241805415,-122.403766215939,US,CA,San Francisco,94108
AoxdFkE06fQs_ZP0S0VRPw,Hops & Hominy,4.0,2114,$$,"['delivery', 'pickup']",False,"Southern, American (Traditional), Bars","southern, tradamerican, bars",37.789312,-122.405731,US,CA,San Francisco,94108
Q7_LfqaY3TrDaSIr7lk1TQ,City View Restaurant,4.0,1334,$$,"['delivery', 'pickup']",False,"Dim Sum, Cantonese","dimsum, cantonese",37.7943,-122.40409,US,CA,San Francisco,94111
ka1_lat2boQwLMsOCiwGiA,R&G Lounge,3.5,4483,$$,"['delivery', 'restaurant_reservation']",False,"Seafood, Cantonese","seafood, cantonese",37.7941240989441,-122.404937406342,US,CA,San Francisco,94108
gsf5yf5HS3h8Z8MHpJ4t3w,Cafe Claude,4.0,1990,$$$,['delivery'],False,"French, Venues & Event Spaces","french, venues",37.7903209516376,-122.404523903705,US,CA,San Francisco,94108
hXIWnr66-Z9x5lSDfPD76g,Little Red Riding Truck,4.0,99,$,,False,"German, Food Trucks","german, foodtrucks",37.7911148,-122.4021273,US,CA,San Francisco,94104
1EWkmc_myDLYfvorOnYzEA,Hinodeya Downtown,4.5,193,$$,"['delivery', 'pickup']",False,Ramen,ramen,37.794597,-122.404432,US,CA,San Francisco,94111
mRvr3toGkIeaUwI5RtW0Gw,Gaspar Brasserie,4.0,375,$$$,['delivery'],False,"Brasseries, French, Cocktail Bars","brasseries, french, cocktailbars",37.7896186379079,-122.40344702209,US,CA,San Francisco,94104
LLsG5k-XLbD-0Ow7wW7ifA,Trilogi SF,5.0,4,$$,,False,"Asian Fusion, Caterers","asianfusion, catering",37.7911148,-122.4021273,US,CA,San Francisco,94104
h4kKnPtEKrhimJGRNRvNBQ,Taco Guapo,4.0,21,$$,['delivery'],False,Tacos,tacos,37.79015,-122.40277,US,CA,San Francisco,94104
5nCCitxHCg-lhvMowbrs_A,La Fromagerie,4.5,246,$$,"['delivery', 'pickup']",False,"Salad, Cheese Shops, Sandwiches","salad, cheese, sandwiches",37.7905110535375,-122.402407899499,US,CA,San Francisco,94104
_8F_VkyCXRfmdGWVIjEBGA,Boutique Crenn X Cubert,4.5,8,,,False,Pop-Up Restaurants,popuprestaurants,37.789827,-122.396452,US,CA,San Francisco,94105
56gj15LDt8mcDIeKCbu-tg,Oren's Hummus,4.0,658,$$,"['delivery', 'restaurant_reservation', 'pickup']",False,"Mediterranean, Middle Eastern","mediterranean, mideastern",37.7866074,-122.4021922,US,CA,San Francisco,94103
BRz0ocqDzNlGS-AG1IpXtA,PABU Izakaya San Francisco,4.0,963,$$$,"['delivery', 'pickup']",False,"Japanese, Sushi Bars, Cocktail Bars","japanese, sushi, cocktailbars",37.792795,-122.397989,US,CA,San Francisco,94111
uhEyGINWYVfLFsl0DPHKFQ,Super Duper Burgers,4.0,323,$$,['delivery'],False,"Burgers, American (Traditional)","burgers, tradamerican",37.791465,-122.404003,US,CA,San Francisco,94108
dqd3qpeDZKsR0AaRiM9PvA,Trailblazer Tavern - San Francisco,4.0,341,,"['delivery', 'pickup']",False,Hawaiian,hawaiian,37.79089,-122.39669,US,CA,San Francisco,94105
IrfmgL_zZk3T_G8OzWoqMw,Tripleta,4.5,13,,,False,"Puerto Rican, Sandwiches","puertorican, sandwiches",37.761695,-122.424087,US,CA,San Francisco,94110
RTMeCUm9y6Lsz6TGGERPGg,Flour & Water Pasta Shop,5.0,1,,,False,"Salad, Pasta Shops, Sandwiches","salad, pastashops, sandwiches",37.759246,-122.411045,US,CA,San Francisco,94110
vmZ-bgnM5B76NUpegAjy1g,Hotbird,4.5,131,,,False,"Sandwiches, Chicken Shop, Burgers","sandwiches, chickenshop, burgers",37.7768004184036,-122.416263845447,US,CA,San Francisco,94103
TIvMX0RWgx15o5zwfWe2Pw,Schlok’s,4.5,3,,,False,"Pop-Up Restaurants, Bagels","popuprestaurants, bagels",37.790938,-122.434436,US,CA,San Francisco,94115
pgjbSwK_8DH2o_zQsr3dRQ,AshYan's Lu Ruo Fan,5.0,4,,,False,"Taiwanese, Food Delivery Services","taiwanese, fooddeliveryservices",37.77713,-122.41964,US,CA,San Francisco,
kn782Mw92uchlBI2CyosOQ,Tokyo Hot Chicken San Francisco,4.0,24,,"['pickup', 'delivery']",False,Chicken Shop,chickenshop,37.792886,-122.397979,US,CA,San Francisco,94111
sk2OH92GwQjFKbguoFWHSw,Uncle Tito,4.0,1,,,False,Filipino,filipino,37.776902,-122.415244,US,CA,San Francisco,94103
KA-P3d2NcbJy5SQN-vCzPA,Aria Korean Street Food,4.0,891,$$,"['pickup', 'delivery']",False,"Korean, Tapas/Small Plates, Chicken Shop","korean, tapasmallplates, chickenshop",37.78655,-122.41795,US,CA,San Francisco,94109
L5BYUnIYHKZOlQz8VxmCNQ,Mac Attack,4.5,13,,"['pickup', 'delivery']",False,American (Traditional),tradamerican,37.774818,-122.410742,US,CA,San Francisco,94103
oT08T3Vpn1I7jDmrBBRMTw,House of Prime Rib,4.0,7247,$$$,,False,"American (Traditional), Steakhouses, Wine Bars","tradamerican, steak, wine_bars",37.79338,-122.4225,US,CA,San Francisco,94109
kFgjHGp-cTUK5uPaSJOORA,Souvla,4.0,1418,$$,['delivery'],False,"Greek, Mediterranean","greek, mediterranean",37.77643,-122.425,US,CA,San Francisco,94102
YbUD7-Z2Be5thHaybd7ssQ,Alchemist Bar & Lounge,4.0,440,$$,['restaurant_reservation'],False,"Lounges, Cocktail Bars, American (New)","lounges, cocktailbars, newamerican",37.7791800203336,-122.392967912689,US,CA,San Francisco,94107
WOVHQYzSAdyXYOiYDTmujQ,The Bird,4.0,1923,$,['delivery'],False,"Chicken Shop, Sandwiches","chickenshop, sandwiches",37.78724,-122.39995,US,CA,San Francisco,94105
XVPiXV_TPivnr9szB5kc-A,Birdsong,4.5,274,$$$$,,False,American (New),newamerican,37.7793175,-122.4105235,US,CA,San Francisco,94103
8kck3-K4zYKTJbJko0JlXQ,Farmhouse Kitchen Thai Cuisine,4.0,2673,$$,"['pickup', 'delivery']",False,"Thai, Comfort Food","thai, comfortfood",37.760192883932795,-122.4114188698492,US,CA,San Francisco,94110
GjIO1jUDyaRwV0nS7WfQ7Q,Bellota,4.0,644,$$$,['delivery'],False,"Spanish, Seafood, Tapas Bars","spanish, seafood, tapas",37.772,-122.40526,US,CA,San Francisco,94103
lQv-kAI-ZOMPSJj909I1JQ,Sunset Slurps,4.5,29,,,False,"Vietnamese, Noodles, Soup","vietnamese, noodles, soup",37.773658,-122.416093,US,CA,San Francisco,94103
__V4jzP3SNrg3_n0QoDmcQ,Beyond Burma,4.0,98,$$,"['restaurant_reservation', 'pickup', 'delivery']",False,"Burmese, Indonesian, Noodles","burmese, indonesian, noodles",37.78784,-122.413565,US,CA,San Francisco,94109
iyo3pjuRb7mTpaDwXnAzuQ,Square Pie Guys,4.5,351,$$,"['pickup', 'delivery']",False,Pizza,pizza,37.779479,-122.4103136,US,CA,San Francisco,94103
VPXezwmTETrwitrzj9BZPA,Dumpling Time,4.0,2007,$$,"['pickup', 'delivery']",False,"Dim Sum, Asian Fusion","dimsum, asianfusion",37.7697533,-122.4022546,US,CA,San Francisco,94103
kvrQecqdGvnuVICMstZJmA,Dumpling Home,4.5,96,,"['pickup', 'delivery']",False,"Dim Sum, Noodles, Asian Fusion","dimsum, noodles, asianfusion",37.77571,-122.42257,US,CA,San Francisco,94102
SxHKYiRVnMd9BnTEaEB-FA,Chic n' Time,5.0,4,,"['pickup', 'delivery']",False,"Chicken Shop, Noodles, Asian Fusion","chickenshop, noodles, asianfusion",37.759907,-122.421268,US,CA,San Francisco,94110
XFUQWh46_gISC4jMHlCNmw,Dabao Singapore,5.0,39,,,False,Singaporean,singaporean,37.76342,-122.41751,US,CA,San Francisco,94110
dY0Mc_PHH6nLENvWmVtwxQ,Daeho Kalbijjim & Beef Soup,4.5,891,$$,"['pickup', 'delivery']",False,"Korean, Soup, Noodles","korean, soup, noodles",37.78601,-122.42858,US,CA,San Francisco,94115
Xg-FyjVKAN70LO4u4Z1ozg,Hog Island Oyster Co,4.5,6090,$$,,False,"Seafood, Seafood Markets, Live/Raw Food","seafood, seafoodmarkets, raw_food",37.795831,-122.393303,US,CA,San Francisco,94111
kqk5BoCJU59MC9fH0IB4wQ,Kin Khao,4.0,2138,$$,['delivery'],False,Thai,thai,37.7852278803726,-122.409348137336,US,CA,San Francisco,94102
ptFfsvzCDv4lf9d4i3hRZw,Moya,4.0,379,$$,"['pickup', 'delivery']",False,Ethiopian,ethiopian,37.776067,-122.414074,US,CA,San Francisco,94103
GmHNkpAaypi9jclaLI7sDQ,Fermentation Lab,4.5,292,$$,"['pickup', 'delivery']",False,Gastropubs,gastropubs,37.77852,-122.41561,US,CA,San Francisco,94102
AMhxom9yhQjTkFRMTKk_IA,WingSlut,4.5,11,,,False,"Chicken Wings, Fast Food, Asian Fusion","chicken_wings, hotdogs, asianfusion",37.776775,-122.416414,US,CA,San Francisco,94103
pxhNGH0mL_WHMAU4m3tB8A,Arepas En Bici,4.5,35,,,False,"Venezuelan, Personal Chefs, Caterers","venezuelan, personalchefs, catering",37.787152,-122.416361,US,CA,San Francisco,94109
d40PbnRah7AWH_dclw1h_Q,Rintaro,4.0,656,$$$,['delivery'],False,Izakaya,izakaya,37.76881,-122.41511,US,CA,San Francisco,94103
BXWpEh0BkpAe6uE_83k5VA,Sizzling Pot King,4.0,183,$$,['delivery'],False,Szechuan,szechuan,37.77722,-122.41251,US,CA,San Francisco,94103
iZ5NUxUFQZVue7O8NBeqFg,Reem's California,5.0,1,,,False,"Arabian, Pop-Up Restaurants","arabian, popuprestaurants",37.79556,-122.393418,US,CA,San Francisco,94111
lbZj8kCKlfZm3BmvPxzXvA,ChiliCali,5.0,18,,,False,"Pop-Up Restaurants, Caterers, Indonesian","popuprestaurants, catering, indonesian",37.7770186,-122.416524,US,CA,San Francisco,94103
VaEpEGJd5qmtpEjzGedXWw,Kiss My Seoul,4.5,34,,,False,"Korean, Caterers","korean, catering",37.7726402,-122.4099154,US,CA,San Francisco,94103
NIxLwW9mdYegtqhxmXjoaQ,Sunset Squares Pizza,3.5,12,,,False,Pizza,pizza,37.776902,-122.415244,US,CA,San Francisco,94103
kPRMsrxQhRC4NMX8Mord_A,Miss SaiGon,4.0,1143,$$,"['pickup', 'restaurant_reservation', 'delivery']",False,Vietnamese,vietnamese,37.7807121276855,-122.408767700195,US,CA,San Francisco,94103
Edjd2Z4Tr1XYy6yq6jMM2w,Papito Hayes,4.0,748,$$,['delivery'],False,Mexican,mexican,37.776635,-122.423396,US,CA,San Francisco,94102
